0.012453396	0.08581449	-0.012291927	-0.04818169	0.070791386	0.16378914	0.02901446	-0.03470261	-0.012062097	0.0486716	0.059441995	-0.005307406	-0.033219744	0.12103919	-0.06342313	0.15479982
-0.05815168	0.16742826	0.13637574	0.064814486	-0.03491284	-0.031427044	0.13148902	-0.044469994	-0.13173349	-0.076774664	0.23696922	0.09170368	-0.105026074	0.34320548	-0.081308335	0.481171
0.041897163	0.024046166	-0.13952954	-0.14456707	0.013694962	0.05179054	-0.0037809724	-0.005223929	-0.0234538	0.101606466	-0.03278938	-0.032423202	-0.01209431	-0.02038729	-0.0027455143	0.004923561
0.0095340945	0.05854631	0.021714821	0.056079976	0.07124816	0.22789232	-0.06873401	-0.0653138	0.009515147	-0.048884753	-0.11761232	-0.060063384	0.033976883	-0.0065042237	0.056264177	0.03702343
0.06243412	0.034116857	-0.08962417	-0.06360542	0.10969186	0.14473099	-0.004219427	-0.008690031	0.062483937	0.0061157965	-0.059011195	0.01685345	0.034297273	-0.14401807	0.019212116	-0.13586965
0.15440135	-0.06571895	-0.1486866	-0.16073614	-0.054229118	0.017753137	0.05417781	0.030133352	-0.027711567	0.12662253	-0.1799833	-0.06772964	-0.038944785	-0.09231435	-0.0014267387	-0.13163342
-0.080824584	0.14446212	0.12673515	0.006902506	0.0013497504	0.033976212	-0.023727095	-0.009339801	-0.043492626	-0.07972714	0.085213624	-0.020421559	-0.018151222	0.22751035	-0.05731937	0.2227951
0.013150559	0.003373352	-0.052647162	-0.08853217	0.017858604	-0.006773976	0.031277757	0.021341935	-0.020142684	-0.03800517	0.036374893	0.03131268	-0.0045928005	0.123428226	-0.103612095	0.09760953
0.18118958	-0.16456027	-0.34285992	-0.3025262	0.10558139	0.08345637	0.026708059	0.122261025	0.010421489	0.2142637	-0.14716884	0.16871868	-0.0010557844	-0.28944218	-0.049092747	-0.3468161
-0.04399854	0.043223646	0.053492285	-0.01424281	-0.0041598016	0.09572926	0.069284715	0.039156582	-0.03170025	-0.026598116	0.018036956	-0.018018166	-0.05027017	0.20392992	-0.064937524	0.17113896
-0.11145695	-0.025583483	-0.06626662	-0.11532461	0.044402152	-0.049805503	0.13161115	0.0654086	0.10367925	-0.08442778	0.23052268	0.16378978	0.058614187	0.25645125	-0.17779388	0.28218478
0.0915729	-0.0799915	-0.20404582	-0.3293655	0.14801778	-0.1490554	0.19333698	0.18481894	-0.018111952	0.19606331	0.19765583	0.30163878	-0.044910613	-0.12194707	-0.2522475	-0.052179076
0.0785636	-0.03892287	-0.101084255	-0.0895824	0.14561847	0.11425536	-0.06121228	-0.09362017	0.06496656	0.18426451	-0.18600805	-0.0017948213	0.10389976	-0.40559447	0.014891789	-0.32451227
0.08153483	0.27276987	0.09776706	0.08488672	-0.11483226	-0.027794866	-0.08473173	-0.1615253	-0.11796805	0.05088613	0.031174367	-0.14533933	-0.14857587	0.19019803	0.05830162	0.20850036
-0.16198257	0.18088442	0.2874481	0.21803926	-0.07438248	0.1806693	-0.07970145	-0.1349845	-0.062319502	-0.22083084	-0.02302797	-0.16047704	0.117567606	0.29052347	0.09488882	0.31312057
-0.038352046	0.08637266	0.035199847	-0.04136146	-0.005109233	-0.13560773	0.10473393	0.025695466	-0.11746086	-0.012875167	0.25902766	0.13940936	-0.1560495	0.21954459	-0.054699294	0.3173711
0.14840174	0.15195219	-0.06737769	-0.00054676185	-0.07541613	-0.029312149	-0.0052211415	-0.14063501	-0.14846383	0.18019176	-0.009471558	0.0011619756	-0.13187529	-0.050924435	0.047554508	0.062275533
-0.0033986499	0.25169703	0.17895752	0.18142383	-0.109433725	0.13722484	-0.1118091	-0.18696986	-0.119666316	-0.0279014	-0.1358162	-0.14550391	-0.018357258	0.105482936	0.10101153	0.12196274
0.007435427	0.05683882	0.12282945	0.21785423	-0.112889275	0.27521798	-0.22897464	-0.12520358	0.04245146	-0.014664155	-0.26743108	-0.34271485	-0.022438815	0.06917593	0.23279151	-0.115393125
-0.17530803	-0.082238585	-0.02535868	0.014488627	0.2234365	0.17528737	0.036382694	0.054363746	0.20800081	-0.17819512	-0.020943742	0.093302205	0.20854437	-0.030842913	-0.1814354	-0.013493223
-0.087332495	-0.12808397	-0.021216363	-0.073253885	0.23279464	0.11585657	0.084503025	0.11577734	0.20343566	-0.05940291	0.09329574	0.16475984	0.1973675	0.030842718	-0.13835661	0.031394955
0.22418192	0.034581147	-0.15436545	-0.15794191	-0.1565966	-0.14349978	0.03030797	-0.05970255	-0.17779191	0.14790455	0.00931743	-0.0041340613	-0.16799296	-0.10043244	0.04554221	-0.032649416
-0.014531201	0.072023384	0.00771762	-0.14224812	-0.052998204	-0.1897454	0.27020016	0.0024312683	-0.08137776	-0.0049081077	0.31144607	0.20241134	-0.18434925	0.4091502	-0.18145272	0.40806398
-0.029263893	0.0469232	0.031392235	-0.012769583	-0.018222418	-0.05533765	0.16458671	0.10429286	0.02056631	-0.05184619	0.23575859	0.03825855	-0.060100842	0.23916316	-0.07921909	0.26305968
0.018988552	0.024296368	0.05320259	0.021282004	0.018170603	0.03021066	0.057857748	-0.012047014	0.03223371	0.02346753	0.022918405	0.010728628	-0.015629686	0.048108917	-0.035623845	0.14103524
-0.0058398736	-0.13149424	-0.27726042	-0.3067829	0.17216055	-0.022804873	0.14768428	0.17592861	0.11317429	0.01563747	0.113406	0.23257993	0.13085684	-0.15723346	-0.20003077	-0.18354726
0.061834566	0.0059837685	-0.13961515	-0.07722914	0.12702465	0.0042782067	-0.059592374	0.006110194	-0.055332758	0.11951061	-0.12726524	0.003863962	0.0011033594	-0.1951842	0.008061674	-0.18973699
0.2928012	0.30469784	-0.20530549	-0.3254293	-0.38824353	-0.5616762	0.5078906	0.11299609	-0.48688313	0.2764009	0.5573605	0.43557802	-0.50840425	0.34070727	-0.33770487	0.56589055
-0.08751316	-0.04468095	0.07755541	0.046588503	0.11866048	0.023321195	0.13045184	0.07130604	0.12761404	-0.08819812	0.1814564	0.10385237	0.06504131	0.1872893	-0.08319722	0.2033755
-0.0020687985	0.060540453	0.12322048	0.09906582	0.002334328	0.045889866	0.062034454	-0.025549266	0.021993225	-0.078278616	0.01515121	-0.040410765	-0.020077294	0.17726387	0.017978108	0.15913136
0.015353604	-0.033238262	-0.12640807	-0.10671132	0.22841069	0.05326037	0.047060974	0.06400564	0.05328687	0.105712764	0.006906874	0.15561806	0.07542976	-0.20453572	-0.10497341	-0.18143737
0.32824242	0.07823571	-0.22699411	-0.31232306	-0.11691659	-0.4325351	0.30923507	0.17628329	-0.29804268	0.35027093	0.41044447	0.35774776	-0.38677612	0.0405853	-0.2345887	0.24099256
-0.0005528973	-0.19258434	-0.13020355	-0.096495636	0.3932879	0.06718842	0.064799525	0.16519089	0.3365496	0.0959498	-0.02630864	0.16111483	0.31759852	-0.33713526	-0.11793099	-0.1655335
0.11606793	-0.009190057	-0.13429455	-0.13140331	0.05704255	0.051850148	-0.017177891	-0.039425753	-0.028042277	0.11603017	-0.027012127	0.044767946	-0.0701604	-0.2547394	0.0013853258	-0.15511543
-0.1209296	0.024730526	0.0750376	0.041514553	0.13904122	0.07906312	0.040308718	-0.008609563	0.11938055	-0.19552301	0.115783274	0.007716904	0.18198816	0.16348208	-0.10701974	0.1782403
-0.05757423	-0.22750424	-0.21987899	-0.1842338	0.19499141	0.095296465	0.10481545	0.09829382	0.11764424	0.011730461	-0.030259501	0.14805216	0.086146906	-0.12646149	-0.12313028	-0.15475835
-0.019258618	0.04943347	0.0047297333	-0.060163744	-0.084236905	-0.034372926	-0.015623934	0.010357778	-0.011567739	-0.03893453	-0.026009101	-0.062023744	-0.020302959	0.11142377	0.0025589413	0.10454135
0.15238558	0.279913	-0.12038743	-0.02047702	-0.24973926	0.017293664	-0.2774337	-0.30797747	-0.22451192	0.17555296	-0.31957874	-0.37974983	-0.16930985	-0.16005816	0.26549578	-0.1752166
-0.17788649	0.025862625	0.20263411	0.14201854	0.012430722	0.12060859	0.039200086	-0.06878616	0.058868024	-0.2015135	0.15093453	0.006646281	0.10928727	0.25478572	-0.07331924	0.24475536
0.17860433	0.10309433	-0.1317281	-0.02432698	-0.04543958	0.089216225	-0.10754217	-0.11920041	-0.17391393	0.18860622	-0.10237158	-0.008216841	-0.17642657	-0.1495356	0.08665455	-0.093590416
-0.0014683005	-0.009160485	-0.038222227	-0.03171967	0.004848514	-0.00688327	0.020682184	0.018075975	0.06603133	-0.048279855	0.10880772	-0.0161171	-0.054158576	0.114531696	-0.027965501	0.14646663
-0.052123595	0.104243845	0.091818094	0.07340382	0.028473936	0.2475773	-0.107269	-0.09877846	0.027673362	-0.03418704	-0.13043651	-0.1389802	0.07453306	-0.036997963	0.09600811	0.029366478
0.25120744	0.22314923	-0.15854391	-0.20307565	-0.18622838	-0.19900872	0.07183877	-0.09602077	-0.2880103	0.2659015	-0.005348486	0.09036314	-0.31481886	-0.076432586	0.059957184	-0.090370424
-0.16119088	-0.03482784	0.10869068	0.074726075	0.17868629	0.1838192	-0.022066006	-0.048496686	0.18542156	-0.088952824	-0.024606358	-0.09018883	0.20132415	0.022175323	-0.052923914	0.047846366
0.18879281	0.19200958	-0.019662872	-0.0033870153	-0.06628681	0.10210667	-0.098559745	-0.1374528	-0.1745474	0.11692226	-0.16851538	-0.018434536	-0.10630382	-0.13381341	0.07991578	-0.12059229
0.21094415	0.08605782	-0.13981578	-0.11979526	-0.14504045	-0.09275547	0.07058754	-0.0869067	-0.157194	0.19615483	0.08450229	0.11186141	-0.20020469	-0.030137802	-0.068107925	0.047275383
0.0687558	0.19170026	0.13336304	0.16337803	-0.19089392	0.09116911	-0.17295851	-0.21642043	-0.15243535	0.10027835	-0.113603026	-0.17199804	-0.08619903	0.05862702	0.18385051	0.05263943
-0.008360959	-0.07479364	-0.107575454	-0.122262456	0.21358128	0.06464831	-0.016490696	-0.004941194	0.07206337	0.0015692265	-0.013472476	0.1163835	0.14767997	-0.13460515	-0.11004904	-0.14830671
-0.1810116	-0.13230215	-0.026165795	-0.0649143	0.16262297	0.120122544	0.1347292	0.090464294	0.18862152	-0.26025254	0.091476746	0.119222924	0.17760682	0.23516247	-0.13968232	0.20380417
-0.04271308	-0.12908284	-0.06631057	-0.15271594	0.15664834	0.039212562	0.052891362	0.086742826	0.17627883	-0.021738864	0.055353597	0.049322944	0.11166302	0.02932038	-0.10943152	0.06478617
-0.38433382	-0.3375946	-0.122052886	-0.21848299	0.3835497	-0.013908023	0.28148934	0.35092288	0.3889442	-0.35645285	0.36762008	0.27714175	0.32341912	0.30187935	-0.3221762	0.2948551
-0.13700958	-0.1325515	-0.041097254	-0.047397956	0.10369889	0.04685628	0.16991833	0.12063079	0.14069588	-0.10844914	0.21729876	0.093903825	0.123579845	0.25967726	-0.12402689	0.16753922
0.086483255	-0.25754797	-0.2958478	-0.34459347	0.21232535	-0.09133705	0.17015067	0.14131403	0.16360937	0.1029537	0.05070802	0.25172874	0.038900323	-0.23920427	-0.22079997	-0.22122265
0.27033365	0.27136052	-0.2903829	-0.1589934	-0.23153265	-0.045298934	-0.26731357	-0.28185675	-0.23922989	0.33796114	-0.3681933	-0.3578005	-0.2660057	-0.37791368	0.28651428	-0.29016373
0.2712833	0.23174845	-0.13068922	-0.1356119	-0.22017808	-0.13357793	-0.042078987	-0.16249761	-0.26685455	0.31193945	-0.14995301	-0.044055212	-0.23989598	-0.19762199	0.0697528	-0.12638278
-0.15209647	-0.06393237	0.058052585	0.100188985	0.14088431	0.18352781	0.0039888225	0.04832238	0.20513171	-0.18701744	-0.042422313	-0.010512205	0.17445375	0.05777607	-0.047342446	0.08342661
0.3487155	0.3225986	-0.3380784	-0.24008511	-0.27940917	-0.1833135	-0.22221248	-0.30432206	-0.31393632	0.31886938	-0.29196092	-0.3009937	-0.3403851	-0.31484035	0.26263586	-0.36940607
-0.11802747	0.034187168	0.094961524	0.10178044	0.10811396	0.20554185	-0.09911515	-0.023619864	0.043475624	-0.13381854	-0.07062904	-0.060590148	0.17070949	0.001592725	0.03555642	0.046960425
0.02802117	0.18449698	0.049739327	0.08628674	-0.023158276	0.22367252	-0.12690563	-0.11656189	-0.007622486	0.039186295	-0.14302483	-0.15266058	0.065629944	-0.08823232	0.12461954	-0.049237806
-0.0844132	-0.13412634	-0.07222405	-0.072828785	0.12622114	0.13134858	0.06650653	0.11219561	0.10840384	-0.050528657	0.02960532	0.06960412	0.06775685	0.045339286	-0.12859137	-0.001969799
0.20287439	0.0861304	-0.1939424	-0.071031116	-0.10367816	-0.03197265	-0.080827884	-0.18048973	-0.21349905	0.224435	-0.22288188	-0.10956058	-0.18423706	-0.20505385	0.14506298	-0.248573
-0.10892724	0.096406244	0.088030115	-0.029654203	-0.020144325	-0.07681795	0.023012044	-0.036595486	-0.036910687	-0.06150809	0.1721623	0.0048959684	-0.016533334	0.25341573	-0.04937746	0.367456
